epoch,baseline_loss,disparity_loss,fx3_loss,fy3_loss,loss,pitch_loss,u0_loss,v0_loss,val_baseline_loss,val_disparity_loss,val_fx3_loss,val_fy3_loss,val_loss,val_pitch_loss,val_u0_loss,val_v0_loss,val_xWorld_loss,val_x_loss,val_yWorld_loss,val_y_loss,val_zWorld_loss,val_z_loss,xWorld_loss,x_loss,yWorld_loss,y_loss,zWorld_loss,z_loss
35,0.6998463869094849,2.7783734798431396,3.5136659145355225,3.509035348892212,112.7892000354311,0.0869402289390564,0.25922533869743347,0.25604498386383057,0.7008362412452698,3.150491952896118,7.4559783935546875,7.45906925201416,134.34953369524493,0.08764228969812393,1.0919318199157715,1.1290535926818848,44.13831329345703,0.4018213450908661,34.132080078125,0.45072853565216064,33.813236236572266,0.24961364269256592,39.253662109375,0.4016946256160736,30.836097717285156,0.4490722119808197,30.460390090942383,0.250204861164093
36,0.6998107433319092,2.7488622665405273,3.4272513389587402,3.4254403114318848,112.55852683342371,0.08694010972976685,0.2577721178531647,0.22609907388687134,0.7010250091552734,3.1031105518341064,19.014928817749023,19.245086669921875,176.63081593383532,0.08770524710416794,10.659055709838867,10.493355751037598,44.157203674316406,0.4022379219532013,34.16594696044922,0.4506882429122925,33.84954833984375,0.24961642920970917,39.27031326293945,0.40164464712142944,30.84886360168457,0.449066698551178,30.471263885498047,0.2502002716064453
37,0.6998307108879089,2.8667147159576416,3.5346553325653076,3.531869888305664,112.91524783234712,0.08694371581077576,0.2652297616004944,0.24626699090003967,0.7008893489837646,2.8726038932800293,5.326707363128662,5.323184013366699,130.85009589685083,0.08771217614412308,1.3236547708511353,1.9344974756240845,44.13212966918945,0.40222129225730896,34.128196716308594,0.4505140781402588,33.80940628051758,0.2495201975107193,39.25595474243164,0.4017074406147003,30.83890724182129,0.4490658640861511,30.46295738220215,0.25017309188842773
38,0.699825644493103,2.7675585746765137,3.349123954772949,3.3420679569244385,112.43375745912125,0.0869254469871521,0.2807699143886566,0.2341713011264801,0.7009444236755371,2.909938097000122,9.382258415222168,9.50301742553711,141.70210569369718,0.08768551796674728,2.9968111515045166,2.8398990631103516,44.2095947265625,0.4020470976829529,34.164649963378906,0.45069560408592224,33.84735107421875,0.24966265261173248,39.25898742675781,0.40166717767715454,30.840845108032227,0.44909632205963135,30.464496612548828,0.2501574158668518
39,0.699880063533783,2.7457571029663086,3.3439176082611084,3.336838722229004,112.38768175095989,0.08693298697471619,0.2510988414287567,0.23709586262702942,0.7008535265922546,3.0279347896575928,19.320526123046875,19.258100509643555,159.6108247800943,0.08768808096647263,2.175865411758423,1.7491244077682495,44.13422393798828,0.4019456207752228,34.132537841796875,0.45065048336982727,33.815486907958984,0.2496495395898819,39.25804901123047,0.4017889201641083,30.838647842407227,0.4490375220775604,30.46251106262207,0.25020280480384827
40,0.6998031735420227,2.7562038898468018,3.286511182785034,3.280963659286499,112.2999465106097,0.08694920688867569,0.2693830132484436,0.23428276181221008,0.7010425329208374,2.8957533836364746,9.804777145385742,9.702461242675781,141.75394126524216,0.08772511035203934,2.998969078063965,2.282078266143799,44.14168930053711,0.40223509073257446,34.141292572021484,0.45070210099220276,33.8242073059082,0.24958018958568573,39.33663558959961,0.40162044763565063,30.896486282348633,0.44906681776046753,30.513839721679688,0.25021088123321533
41,0.6998291611671448,2.7314116954803467,3.2471330165863037,3.2396388053894043,112.17987762135851,0.08693783730268478,0.25846976041793823,0.22739452123641968,0.7010306119918823,7.177399635314941,11.299778938293457,12.816449165344238,149.57452565319133,0.08770987391471863,2.231489896774292,1.9683494567871094,44.13105010986328,0.40217313170433044,34.12830352783203,0.45073962211608887,33.81148147583008,0.24964314699172974,39.25593948364258,0.4016812741756439,30.83717155456543,0.44906851649284363,30.46170425415039,0.25020280480384827
42,0.6998443007469177,2.6991095542907715,3.1530842781066895,3.144533395767212,111.91030878579413,0.08693569898605347,0.22904404997825623,0.2273065149784088,0.7010637521743774,3.4206807613372803,11.3092041015625,11.011276245117188,147.80236940044028,0.08765523880720139,4.292325019836426,3.690582275390625,44.13344955444336,0.4022502303123474,34.13038635253906,0.4507431983947754,33.81194305419922,0.24956513941287994,39.26228332519531,0.40170615911483765,30.84268569946289,0.44906699657440186,30.466381072998047,0.25018826127052307
43,0.6998119950294495,2.6960535049438477,3.133194923400879,3.120593547821045,111.86991288287085,0.0869346484541893,0.2362033575773239,0.210311621427536,0.7009851336479187,3.0351712703704834,6.397470951080322,6.398210525512695,134.23729726283554,0.0876786857843399,2.4486587047576904,1.8931264877319336,44.13309860229492,0.40207722783088684,34.12799072265625,0.45075714588165283,33.81074523925781,0.24955861270427704,39.25273513793945,0.4016522467136383,30.83578109741211,0.44907528162002563,30.459718704223633,0.25014325976371765
44,0.6998175978660583,2.692931890487671,3.106405019760132,3.0928046703338623,111.7925959639365,0.08695897459983826,0.24386274814605713,0.18785983324050903,0.7009753584861755,4.576230525970459,8.256258010864258,8.099613189697266,141.2520215944174,0.08768665045499802,3.7040419578552246,2.539910078048706,44.13944625854492,0.4021819829940796,34.1402473449707,0.45065364241600037,33.82301712036133,0.24960942566394806,39.28254699707031,0.40167516469955444,30.849531173706055,0.44906336069107056,30.469881057739258,0.2501915991306305
45,0.6998595595359802,2.653773784637451,2.962100028991699,2.946958065032959,111.48188623529452,0.08694755285978317,0.23288865387439728,0.21409356594085693,0.7009787559509277,10.49069595336914,65.37712097167969,64.7363510131836,366.46102603936345,0.08771292120218277,59.616127014160156,52.024723052978516,44.14479446411133,0.40212753415107727,34.144874572753906,0.45061948895454407,33.829288482666016,0.24972906708717346,39.258209228515625,0.4016927182674408,30.837778091430664,0.44911202788352966,30.46205711364746,0.2502082288265228
46,0.6998307108879089,2.6831142902374268,3.085381507873535,3.072676658630371,111.71610078631707,0.0869264081120491,0.21552570164203644,0.19614969193935394,0.7008769512176514,4.86396598815918,30.86332130432129,30.893360137939453,183.73589382211617,0.08769040554761887,1.9081776142120361,1.1438559293746948,44.15313720703125,0.4021652638912201,34.14653778076172,0.45055243372917175,33.82676315307617,0.24954238533973694,39.35946273803711,0.4017018675804138,30.90115737915039,0.4490509331226349,30.526927947998047,0.25017842650413513
47,0.6997866630554199,2.76601243019104,3.268080472946167,3.252201795578003,112.18939372814141,0.08694658428430557,0.22800762951374054,0.20056021213531494,0.7009887099266052,8.953630447387695,15.561749458312988,16.902729034423828,162.40266820879603,0.08771458268165588,2.7346577644348145,4.16148042678833,44.19456481933594,0.40222272276878357,34.166446685791016,0.4506380558013916,33.84143829345703,0.2495812624692917,39.25336456298828,0.40164443850517273,30.835824966430664,0.44902747869491577,30.45968246459961,0.250182569026947
48,0.69986891746521,2.6202549934387207,2.8431947231292725,2.8332138061523438,111.15759228126272,0.08694185316562653,0.19327318668365479,0.19535228610038757,0.7009658217430115,4.473966121673584,12.768732070922852,12.864713668823242,149.04055592598905,0.08767473697662354,1.1318873167037964,3.7255361080169678,44.13114547729492,0.4021250009536743,34.12860870361328,0.450633704662323,33.810787200927734,0.24958732724189758,39.25996780395508,0.40170779824256897,30.84002685546875,0.4490806758403778,30.46495246887207,0.25021010637283325
49,0.6998319625854492,2.614938259124756,2.8499248027801514,2.8393218517303467,111.17804258128918,0.08693000674247742,0.20157547295093536,0.19952726364135742,0.7009157538414001,16.892990112304688,8.60354232788086,8.05856704711914,169.02464488607282,0.08767285943031311,7.260571479797363,14.098233222961426,44.13283157348633,0.4020414352416992,34.12661361694336,0.4506630003452301,33.808555603027344,0.24959523975849152,39.25779724121094,0.4016534686088562,30.83882713317871,0.4490751624107361,30.46245574951172,0.25021618604660034
50,0.6998034119606018,2.6249642372131348,2.875253438949585,2.8659088611602783,111.29829152288035,0.08695577085018158,0.23039765655994415,0.20130185782909393,0.7009081840515137,7.462949275970459,16.448604583740234,17.520217895507812,162.36849797726677,0.08770010620355606,2.823927402496338,4.025064468383789,44.13838577270508,0.40201330184936523,34.1339225769043,0.4506317973136902,33.81613540649414,0.24962890148162842,39.26849365234375,0.4214005768299103,30.841182708740234,0.4490402042865753,30.463869094848633,0.2501451373100281
51,0.6998423933982849,2.592998743057251,2.7634825706481934,2.753321409225464,110.98269749630279,0.08694106340408325,0.20325665175914764,0.1975318044424057,0.700951099395752,6.856656551361084,11.972527503967285,12.304174423217773,150.64132058325555,0.08768948167562485,2.3077170848846436,3.1230785846710205,44.15839767456055,0.4021005928516388,34.14796447753906,0.450634628534317,33.832088470458984,0.24959327280521393,39.256195068359375,0.4016738831996918,30.837116241455078,0.4491145610809326,30.46046257019043,0.2501663863658905
52,0.6998515725135803,2.5835587978363037,2.8018898963928223,2.7918968200683594,111.04464176860031,0.08695048093795776,0.19549016654491425,0.2019008994102478,0.7010677456855774,3.0203800201416016,7.236274242401123,7.542815208435059,136.8037529071672,0.08765418827533722,2.4572441577911377,2.47758150100708,44.38080978393555,0.4020962119102478,34.3427619934082,0.4507865905761719,33.99967575073242,0.24971982836723328,39.25546646118164,0.40170565247535706,30.836103439331055,0.449070006608963,30.46050453186035,0.25022175908088684
53,0.6998517513275146,2.6049530506134033,2.923088788986206,2.91133189201355,111.35063870507966,0.08694016188383102,0.2213355153799057,0.21405130624771118,0.7008480429649353,4.257493495941162,6.923158168792725,7.113234519958496,138.44236017223173,0.08765961229801178,3.242887020111084,2.825502634048462,44.14085388183594,0.40196406841278076,34.134559631347656,0.45067110657691956,33.81610870361328,0.24959172308444977,39.25843811035156,0.4017409384250641,30.839284896850586,0.4490712583065033,30.462677001953125,0.2501556873321533
54,0.6998419165611267,2.598806619644165,2.8613429069519043,2.8526852130889893,111.18217197908331,0.08695904165506363,0.20977498590946198,0.20228645205497742,0.7010816335678101,3.5156409740448,16.76886558532715,16.568710327148438,169.4376216096698,0.08768919110298157,10.487298965454102,7.983278274536133,44.137638092041016,0.4023194909095764,34.13510513305664,0.45065101981163025,33.81789016723633,0.24961917102336884,39.257171630859375,0.40172597765922546,30.83721160888672,0.44907209277153015,30.46132469177246,0.25016215443611145
55,0.6998276114463806,2.6135318279266357,2.8961713314056396,2.8873701095581055,111.27671813964844,0.08693954348564148,0.21554845571517944,0.18953575193881989,0.7010341882705688,4.065228462219238,12.445392608642578,13.339249610900879,150.23552125814825,0.08772541582584381,2.7310144901275635,3.6341373920440674,44.142791748046875,0.40210622549057007,34.133968353271484,0.45064565539360046,33.81588363647461,0.24978315830230713,39.2674674987793,0.4016701281070709,30.843141555786133,0.4490883946418762,30.466455459594727,0.25020134449005127
