epoch,baseline_loss,disparity_loss,fx_loss,fy_loss,loss,pitch_loss,tf_op_layer_determinant_loss,tf_op_layer_mul_1_loss,tf_op_layer_mul_2_loss,tf_op_layer_mul_3_loss,tf_op_layer_mul_4_loss,tf_op_layer_mul_5_loss,tf_op_layer_mul_6_loss,tf_op_layer_mul_7_loss,tf_op_layer_mul_8_loss,tf_op_layer_mul_loss,tf_op_layer_rot_identity_loss,tf_op_layer_rot_row_product_loss,u0_loss,v0_loss,val_baseline_loss,val_disparity_loss,val_fx_loss,val_fy_loss,val_loss,val_pitch_loss,val_tf_op_layer_determinant_loss,val_tf_op_layer_mul_1_loss,val_tf_op_layer_mul_2_loss,val_tf_op_layer_mul_3_loss,val_tf_op_layer_mul_4_loss,val_tf_op_layer_mul_5_loss,val_tf_op_layer_mul_6_loss,val_tf_op_layer_mul_7_loss,val_tf_op_layer_mul_8_loss,val_tf_op_layer_mul_loss,val_tf_op_layer_rot_identity_loss,val_tf_op_layer_rot_row_product_loss,val_u0_loss,val_v0_loss,val_x_loss,val_y_loss,val_z_loss,x_loss,y_loss,z_loss
33,0.14401501417160034,1.3269256353378296,1.734919786453247,1.7454090118408203,399.0699063173416,0.033043958246707916,1.005186067715158e-08,39.2693977355957,30.46654510498047,95.3086166381836,6.556929111480713,37.898216247558594,37.90634536743164,80.29737091064453,34.6712646484375,30.844039916992188,0.01957044005393982,0.0,0.21122142672538757,0.18870237469673157,0.143010675907135,2.6044504642486572,3.5467634201049805,3.5371310710906982,416.30787734825407,0.035404060035943985,3.53684193044046e-08,44.12579345703125,33.808006286621094,95.63731384277344,6.626512050628662,37.88398361206055,37.90483093261719,80.4690933227539,34.962650299072266,34.12498474121094,0.02825460024178028,0.0,0.1137336939573288,0.1305270791053772,0.20025023818016052,0.12551596760749817,0.12487085908651352,0.20040994882583618,0.12531772255897522,0.12508665025234222
34,0.1439846009016037,1.273937463760376,1.7447506189346313,1.752820611000061,399.0378202618293,0.031995989382267,9.72268665577758e-09,39.256160736083984,30.46124839782715,95.31008911132812,6.555481433868408,37.89767837524414,37.906394958496094,80.2942123413086,34.673099517822266,30.837451934814453,0.02013024501502514,0.0,0.21392953395843506,0.1877574920654297,0.1426229625940323,2.6606826782226562,7.7480149269104,7.832640647888184,425.15747584696834,0.03230998292565346,8.442743393288765e-09,44.12981033325195,33.8087158203125,95.65821075439453,6.622158527374268,37.88760757446289,37.904930114746094,80.47112274169922,34.97255325317383,34.12679672241211,0.018340637907385826,0.0,0.5097643733024597,0.04739181697368622,0.20009483397006989,0.12486047297716141,0.12489285320043564,0.20038431882858276,0.12532998621463776,0.12505902349948883
35,0.14399363100528717,1.2157405614852905,1.7024863958358765,1.7103074789047241,398.8934602283296,0.03167897090315819,1.0231167024699062e-08,39.260433197021484,30.465362548828125,95.30162048339844,6.556253910064697,37.8968620300293,37.906402587890625,80.2884292602539,34.673770904541016,30.84126091003418,0.02020198665559292,0.0,0.2010127156972885,0.20074892044067383,0.14281746745109558,2.591078281402588,4.050658702850342,3.9485561847686768,417.77149545601577,0.03522128984332085,2.1122458448985526e-08,44.255104064941406,33.864994049072266,95.65503692626953,6.621047496795654,37.88789749145508,37.90494155883789,80.4923095703125,34.976806640625,34.196258544921875,0.022962436079978943,0.0,0.49303820729255676,0.32241466641426086,0.20044353604316711,0.12481367588043213,0.12490962445735931,0.20038358867168427,0.12528018653392792,0.12507100403308868
36,0.14450035989284515,1.2078301906585693,1.7086668014526367,1.6976479291915894,372.59543223967984,0.032903384417295456,9.992984217888079e-09,39.25408172607422,30.46030044555664,81.91311645507812,6.555704593658447,32.669395446777344,32.45064163208008,80.28047943115234,32.32066345214844,30.83672523498535,0.021994713693857193,0.0,0.2168172150850296,0.24110306799411774,0.1428113579750061,2.6259267330169678,8.816923141479492,8.044045448303223,248.62095105313156,0.026459500193595886,6.5707381757817984e-09,44.141143798828125,33.81645965576172,8.895256996154785,6.621377468109131,1.0949403047561646,0.05726291239261627,80.52790832519531,18.7695255279541,34.133094787597656,0.046359144151210785,0.0,0.31729403138160706,0.07390637695789337,0.2000357210636139,0.12483285367488861,0.12490228563547134,0.20041623711585999,0.12533751130104065,0.12512338161468506
37,0.14397913217544556,1.4015756845474243,1.7326477766036987,1.7158262729644775,214.82098145463502,0.02673342078924179,9.891287788832415e-09,39.262081146240234,30.463912963867188,1.9115954637527466,6.55633544921875,1.2317085266113281,0.11908894032239914,80.28257751464844,18.175378799438477,30.840604782104492,0.03584091737866402,0.0,0.2255580872297287,0.22120021283626556,0.14264315366744995,2.611314535140991,2.8530309200286865,2.8288092613220215,231.37405221487242,0.02204311266541481,7.63154073268879e-09,44.14811325073242,33.81611251831055,2.938908100128174,6.6233038902282715,0.9985072612762451,0.2980062961578369,80.49531555175781,18.22026252746582,34.13597106933594,0.030372245237231255,0.0,0.15194395184516907,0.5490612387657166,0.19991706311702728,0.12486953288316727,0.12489865720272064,0.20033204555511475,0.12531805038452148,0.125159353017807
38,0.14404486119747162,1.3078858852386475,1.6305172443389893,1.6401821374893188,214.19421536701816,0.023031234741210938,9.958193381010005e-09,39.2532844543457,30.460294723510742,1.7770557403564453,6.5563201904296875,1.0655125379562378,0.09707879275083542,80.28264617919922,18.13382911682129,30.83622932434082,0.03659318760037422,0.0,0.274628221988678,0.1775752156972885,0.14296983182430267,2.692681312561035,4.574026107788086,4.430558681488037,235.65114312961666,0.021018560975790024,7.2633801195820524e-09,44.133792877197266,33.812721252441406,4.3486127853393555,6.621923446655273,1.0409287214279175,0.04871278628706932,80.51229858398438,18.409955978393555,34.12932205200195,0.03241529315710068,0.0,0.12879277765750885,0.04780793935060501,0.2000785768032074,0.12483828514814377,0.1250324845314026,0.20038236677646637,0.1253381371498108,0.1251979023218155
39,0.14395631849765778,1.266251564025879,1.5627080202102661,1.5700032711029053,213.78243676362976,0.02174959145486355,1.0271310024734248e-08,39.26699447631836,30.467605590820312,1.6966229677200317,6.557404518127441,1.0051548480987549,0.09175252169370651,80.2824478149414,18.095062255859375,30.843652725219727,0.0367567203938961,0.0,0.2452838122844696,0.16695952415466309,0.14262983202934265,2.6131200790405273,9.8272123336792,10.366907119750977,254.29558548197556,0.026767274364829063,7.918582234367477e-09,44.25359344482422,33.888038635253906,10.690459251403809,6.62325382232666,1.1472584009170532,0.05171211436390877,80.48651885986328,19.118480682373047,34.19379806518555,0.03026183694601059,0.0,0.45172497630119324,0.09717153757810593,0.20034660398960114,0.1250402182340622,0.12496394664049149,0.20031096041202545,0.1253509223461151,0.12518420815467834
40,0.14397220313549042,1.2226264476776123,1.5256999731063843,1.5604888200759888,213.60963743334938,0.021456686779856682,9.591552441179374e-09,39.253047943115234,30.460132598876953,1.660312533378601,6.557194709777832,0.9846960306167603,0.09347392618656158,80.27925109863281,18.089008331298828,30.83579444885254,0.03683427721261978,0.0,0.2143266350030899,0.17212550342082977,0.14284801483154297,2.6681437492370605,6.441834926605225,6.199924945831299,241.72529464177865,0.0201885849237442,9.397465916549663e-09,44.12775802612305,33.80773162841797,6.614612579345703,6.622416019439697,1.020805835723877,0.04235609620809555,80.4554214477539,18.591604232788086,34.1248664855957,0.03421908989548683,0.0,0.16706854104995728,0.048580437898635864,0.20002241432666779,0.12483113259077072,0.12495772540569305,0.2003907561302185,0.12533120810985565,0.12525318562984467
41,0.1439208686351776,1.1588475704193115,1.4499480724334717,1.4655267000198364,213.10711572583688,0.017979787662625313,1.0445264209124616e-08,39.262020111083984,30.46705436706543,1.5455496311187744,6.554876804351807,0.8324259519577026,0.09512728452682495,80.29081726074219,18.06476593017578,30.84281349182129,0.03727056831121445,0.0,0.23673559725284576,0.17788462340831757,0.14289873838424683,2.626009225845337,3.624499559402466,3.5396833419799805,233.1927957018966,0.014887568540871143,9.160345371128642e-09,44.12928009033203,33.80812454223633,3.6223864555358887,6.618222713470459,0.7006912231445312,0.2078542411327362,80.47899627685547,18.254026412963867,34.125762939453125,0.036054037511348724,0.0,0.2653391361236572,0.4378277063369751,0.2004704624414444,0.12513571977615356,0.12495146691799164,0.20031869411468506,0.1253434270620346,0.12524957954883575
42,0.14391721785068512,1.1511214971542358,1.4672826528549194,1.4818576574325562,213.1399417626997,0.01742093823850155,9.955517299431449e-09,39.255619049072266,30.461015701293945,1.5598381757736206,6.556362628936768,0.8162553906440735,0.09646885842084885,80.28966522216797,18.06715202331543,30.83749008178711,0.03769074007868767,0.0,0.23373863101005554,0.1816481351852417,0.1427265703678131,2.5979409217834473,3.0739095211029053,2.9198784828186035,231.0465110346956,0.014159883372485638,9.322585370341585e-09,44.13504409790039,33.814083099365234,3.0513250827789307,6.622178077697754,0.6636085510253906,0.1184799000620842,80.51509857177734,18.208127975463867,34.130218505859375,0.03678807616233826,0.0,0.23706597089767456,0.2538284361362457,0.20004406571388245,0.12519289553165436,0.12502889335155487,0.20036087930202484,0.12531493604183197,0.12527520954608917
43,0.14393572509288788,1.115472674369812,1.4345015287399292,1.4612228870391846,212.90874005889208,0.016085317358374596,1.0046508513994468e-08,39.30424880981445,30.483530044555664,1.5123004913330078,6.556573867797852,0.7431686520576477,0.09434650838375092,80.27661895751953,18.04932975769043,30.861600875854492,0.03805510699748993,0.0,0.2399228811264038,0.17896969616413116,0.14323969185352325,2.7255358695983887,5.40281867980957,5.4006476402282715,238.6783815779776,0.024365657940506935,9.459865779604115e-09,44.13749313354492,33.81435775756836,5.395618438720703,6.622474670410156,1.0361003875732422,0.06817205250263214,80.49346160888672,18.435104370117188,34.13091278076172,0.02785525843501091,0.0,0.20405413210391998,0.08834989368915558,0.20001329481601715,0.12480483204126358,0.12508773803710938,0.2004254162311554,0.12530991435050964,0.12534327805042267
44,0.14394845068454742,1.110047698020935,1.4096179008483887,1.428725004196167,212.76645644085963,0.015349112451076508,1.0137499728557486e-08,39.25703048706055,30.464855194091797,1.4797531366348267,6.556359767913818,0.7151085734367371,0.10019674897193909,80.2866439819336,18.033008575439453,30.84041976928711,0.0381084568798542,0.0,0.2187790870666504,0.19210053980350494,0.1426467001438141,2.6056017875671387,3.43025279045105,3.3614227771759033,232.44709726009728,0.020573442801833153,9.99650762167903e-09,44.21551513671875,33.865447998046875,3.260830879211426,6.621324062347412,0.8583173751831055,0.1545802652835846,80.45011138916016,18.242769241333008,34.18870544433594,0.03842315822839737,0.0,0.294077068567276,0.2998071312904358,0.20013491809368134,0.12487979233264923,0.1253957748413086,0.20038171112537384,0.12526939809322357,0.12526673078536987
45,0.1439191848039627,1.0768457651138306,1.367538571357727,1.3886229991912842,212.550570261939,0.015145424753427505,1.0458645505195818e-08,39.25726318359375,30.46114730834961,1.4471538066864014,6.556480884552002,0.6997780203819275,0.092430479824543,80.29597473144531,18.02781105041504,30.837251663208008,0.038037169724702835,0.0,0.19346246123313904,0.1775541603565216,0.14320723712444305,2.60308837890625,3.373670816421509,3.3856098651885986,232.18823744415988,0.019683629274368286,9.497306052708154e-09,44.17020797729492,33.83610916137695,3.360901117324829,6.620344638824463,0.8439958095550537,0.03719769045710564,80.48361206054688,18.233789443969727,34.15580749511719,0.03257421776652336,0.0,0.37939631938934326,0.04054778069257736,0.19996188580989838,0.12495800852775574,0.12481709569692612,0.2003585547208786,0.12533140182495117,0.1252959668636322
46,0.1439765989780426,1.0467969179153442,1.3646576404571533,1.3794680833816528,212.50436990880152,0.014906822703778744,1.0174966647014116e-08,39.26296615600586,30.466093063354492,1.4475699663162231,6.555825233459473,0.6926578879356384,0.08636842668056488,80.30123138427734,18.022048950195312,30.841602325439453,0.038154296576976776,0.0,0.22341664135456085,0.1640937477350235,0.14267851412296295,2.6091837882995605,4.4880595207214355,4.4863481521606445,236.56074361421278,0.01828629896044731,9.578426052314626e-09,44.15020751953125,33.81660461425781,4.766881465911865,6.621891498565674,0.6726230978965759,0.2180439829826355,80.47508239746094,18.33361053466797,34.135860443115234,0.034913480281829834,0.0,0.5982595086097717,0.46366098523139954,0.19997312128543854,0.12484448403120041,0.1248648539185524,0.20042097568511963,0.1252913475036621,0.125321164727211
47,0.14394956827163696,0.9999192953109741,1.3489714860916138,1.3826032876968384,212.41766516041992,0.014118488878011703,1.029272045371954e-08,39.25270080566406,30.45894432067871,1.420501708984375,6.5555243492126465,0.6522123217582703,0.09625792503356934,80.28458404541016,18.003311157226562,30.834775924682617,0.0383201465010643,0.0,0.24875451624393463,0.18553043901920319,0.14289353787899017,2.649245262145996,3.8608181476593018,3.807685375213623,234.12140227503747,0.018856065347790718,9.466106121180928e-09,44.12846374511719,33.80666732788086,3.7964026927948,6.624067783355713,0.934410810470581,0.23731005191802979,80.46260833740234,18.266164779663086,34.125030517578125,0.0323454923927784,0.0,0.19449052214622498,0.436745285987854,0.200028195977211,0.12495676428079605,0.1253705471754074,0.20040838420391083,0.1253775954246521,0.12524372339248657
48,0.14397990703582764,1.0036338567733765,1.355926752090454,1.368283748626709,212.40090063048822,0.014354034326970577,9.94748816651736e-09,39.253135681152344,30.459461212158203,1.4324606657028198,6.555941104888916,0.6582823395729065,0.09827688336372375,80.28575134277344,18.00248146057129,30.83559799194336,0.03832899406552315,0.0,0.2092045098543167,0.18938414752483368,0.14356915652751923,2.624077081680298,3.385988473892212,3.507884979248047,232.83560459608802,0.021117405965924263,8.598743939103315e-09,44.15298843383789,33.81850814819336,3.4507808685302734,6.623934745788574,1.1013283729553223,0.07146027684211731,80.4436264038086,18.24896812438965,34.138763427734375,0.05045927315950394,0.0,0.3277203440666199,0.1699589490890503,0.2001553177833557,0.12485691905021667,0.12545959651470184,0.2003777176141739,0.12535478174686432,0.12533964216709137
49,0.14392173290252686,0.9714374542236328,1.3317867517471313,1.3623429536819458,212.22216145394626,0.012920149601995945,1.0273986994491224e-08,39.35395812988281,30.540254592895508,1.3922663927078247,6.555988311767578,0.603744626045227,0.09316251426935196,80.2782211303711,18.00326919555664,30.92211151123047,0.038103315979242325,0.0,0.20810572803020477,0.1794566959142685,0.14274555444717407,2.573948621749878,2.937793254852295,2.927363872528076,231.4628469982987,0.023286918178200722,9.66578639349791e-09,44.15776824951172,33.81581497192383,2.7913148403167725,6.624444007873535,1.3672261238098145,0.04894676432013512,80.48089599609375,18.215959548950195,34.13850021362305,0.04383699223399162,0.0,0.5967061519622803,0.058754198253154755,0.20001952350139618,0.1248522400856018,0.12490876764059067,0.2003745138645172,0.1253300905227661,0.12539362907409668
50,0.1440078169107437,0.9545860886573792,1.3010996580123901,1.3272017240524292,212.03053988639235,0.012184597551822662,1.00973567285223e-08,39.27307891845703,30.476806640625,1.357407569885254,6.5544867515563965,0.5610619187355042,0.09202557802200317,80.28305053710938,17.99488067626953,30.853378295898438,0.03834906592965126,0.0,0.1850130558013916,0.1792135387659073,0.14263349771499634,2.5704612731933594,2.0082180500030518,2.0808064937591553,227.71715997020155,0.010845604352653027,9.815547485914067e-09,44.17234420776367,33.83770751953125,2.03901743888855,6.62243127822876,0.483352929353714,0.029600715264678,80.47937774658203,18.252208709716797,34.157894134521484,0.038700953125953674,0.0,0.27377089858055115,0.05126642435789108,0.19994860887527466,0.1255863606929779,0.12491882592439651,0.20037952065467834,0.12533341348171234,0.12532372772693634
51,0.143976092338562,0.9338283538818359,1.284272313117981,1.3058322668075562,211.9077845707951,0.01150080282241106,1.0461321586774375e-08,39.34572982788086,30.50474739074707,1.350102424621582,6.556999683380127,0.5309781432151794,0.08409376442432404,80.29269409179688,17.985429763793945,30.890411376953125,0.03846921771764755,0.0,0.19520387053489685,0.1634768545627594,0.14269667863845825,2.5836777687072754,4.276397705078125,4.255021572113037,236.49390713673716,0.012934712693095207,9.653306598522704e-09,44.1314697265625,33.8082389831543,4.418590545654297,6.62335729598999,0.8547350764274597,0.3206562101840973,80.49803924560547,18.2647647857666,34.126625061035156,0.04581363499164581,0.0,0.9711480736732483,0.6185026168823242,0.20007005333900452,0.12477453052997589,0.12524570524692535,0.20037037134170532,0.1253516525030136,0.12533806264400482
52,0.1438736468553543,0.9061381220817566,1.2826460599899292,1.3084442615509033,211.88962385618032,0.01070969644933939,1.008932759560821e-08,39.268043518066406,30.468584060668945,1.3382911682128906,6.556366443634033,0.5008082985877991,0.09659267216920853,80.28032684326172,17.98347282409668,30.844833374023438,0.03882748633623123,0.0,0.2087756246328354,0.18904675543308258,0.14299198985099792,2.583772659301758,2.1315407752990723,2.177065372467041,229.12272295362044,0.01620185561478138,9.68450653004993e-09,44.15774917602539,33.83211135864258,2.1877634525299072,6.622313022613525,0.7964642643928528,0.2746424973011017,80.48164367675781,18.19753074645996,34.14951705932617,0.03259861469268799,0.0,0.25856369733810425,0.5879810452461243,0.2000541388988495,0.12526443600654602,0.12514741718769073,0.20032832026481628,0.12533314526081085,0.1252709925174713
53,0.14396537840366364,0.9082642197608948,1.2621309757232666,1.2967983484268188,211.7974493172398,0.010976710356771946,1.018031881017123e-08,39.255821228027344,30.46123504638672,1.3222415447235107,6.5557026863098145,0.5061786770820618,0.09303832799196243,80.27098846435547,17.96827507019043,30.83757972717285,0.03865373879671097,0.0,0.1800474226474762,0.1823379099369049,0.1427854597568512,2.5754425525665283,2.7598371505737305,2.377790927886963,230.03215187440628,0.014423942193388939,9.266425848863946e-09,44.87171936035156,34.08509826660156,2.897299289703369,6.624648094177246,0.7259335517883301,0.10588284581899643,80.49877166748047,18.20439338684082,34.47207260131836,0.04376183822751045,0.0,0.2328193634748459,0.2262520045042038,0.20003558695316315,0.12532281875610352,0.1249116063117981,0.2003864347934723,0.12526294589042664,0.12527106702327728
54,0.14388704299926758,0.8814658522605896,1.2536141872406006,1.2869586944580078,211.6862975443577,0.010346228256821632,9.915374299396262e-09,39.27479553222656,30.46890640258789,1.3051440715789795,6.557679653167725,0.4803429841995239,0.09431087225675583,80.29552459716797,17.95847511291504,30.84613609313965,0.038854651153087616,0.0,0.17207279801368713,0.18450523912906647,0.14270591735839844,2.5988171100616455,4.14633846282959,4.122682094573975,234.57938918907436,0.013734825886785984,8.898264347578788e-09,44.151676177978516,33.82282257080078,4.418390274047852,6.6258745193481445,0.6616958379745483,0.03525351732969284,80.46952056884766,18.52659034729004,34.14546203613281,0.039775300770998,0.0,0.07728390395641327,0.05804452300071716,0.2000609189271927,0.12565238773822784,0.12490187585353851,0.20039168000221252,0.12532223761081696,0.1253911405801773
55,0.14393961429595947,0.8697587847709656,1.255853533744812,1.2898262739181519,211.7130252258904,0.010763674974441528,1.028469132080545e-08,39.253604888916016,30.458789825439453,1.3115053176879883,6.556742191314697,0.5035926699638367,0.08615797758102417,80.2929458618164,17.963912963867188,30.835107803344727,0.038794323801994324,0.0,0.18969283998012543,0.16690583527088165,0.14288173615932465,2.5770256519317627,4.718203067779541,4.508087635040283,236.62361010025631,0.012506638653576374,9.085464824920564e-09,44.18009948730469,33.864253997802734,4.627528667449951,6.623528957366943,0.8161499500274658,0.18706442415714264,80.54225158691406,18.253841400146484,34.179813385009766,0.039433762431144714,0.0,0.6394229531288147,0.3803830146789551,0.1999128758907318,0.12481120973825455,0.12571026384830475,0.2003791630268097,0.12538741528987885,0.12531955540180206
56,0.1438574194908142,0.8746976256370544,1.2061781883239746,1.2478783130645752,211.5184998518266,0.010879718698561192,1.0268633943155692e-08,39.26049041748047,30.464088439941406,1.2590303421020508,6.555539131164551,0.5018251538276672,0.08056654781103134,80.28642272949219,17.951574325561523,30.840593338012695,0.03843364864587784,0.0,0.16099277138710022,0.15615203976631165,0.1429586410522461,2.5755507946014404,5.590124607086182,5.127342224121094,238.20516166766984,0.010288381949067116,9.472346462757741e-09,44.1313362121582,33.80994415283203,5.610147476196289,6.625032901763916,0.5112471580505371,0.12942734360694885,80.49779510498047,18.374544143676758,34.12698745727539,0.04102905094623566,0.0,0.12666064500808716,0.2572709918022156,0.200033500790596,0.12483472377061844,0.1253119856119156,0.20034180581569672,0.12529146671295166,0.1252727508544922
57,0.14394786953926086,0.8231465220451355,1.2083168029785156,1.2495437860488892,211.4427445349132,0.009670373983681202,1.0118766269329171e-08,39.256710052490234,30.461009979248047,1.2573546171188354,6.556742191314697,0.45305687189102173,0.0823725238442421,80.30078887939453,17.93605613708496,30.837207794189453,0.03869140148162842,0.0,0.19461405277252197,0.16053761541843414,0.14276820421218872,2.563643455505371,3.417658567428589,3.1166272163391113,231.88953410854378,0.011642560362815857,9.622106666995478e-09,44.12906265258789,33.809471130371094,3.3774046897888184,6.624563694000244,0.6553755402565002,0.07810992747545242,80.47345733642578,18.215229034423828,34.12674331665039,0.038133155554533005,0.0,0.40028858184814453,0.14452238380908966,0.2003840208053589,0.124821238219738,0.12519071996212006,0.20032194256782532,0.125340536236763,0.12545567750930786
58,0.1439344733953476,0.8147429823875427,1.188913345336914,1.2389472723007202,211.46317589992034,0.010374529287219048,1.028469132080545e-08,39.255638122558594,30.46053123474121,1.2542963027954102,6.555417060852051,0.49608293175697327,0.0890146866440773,80.30020904541016,17.945144653320312,30.836532592773438,0.038596853613853455,0.0,0.19735243916511536,0.16315536201000214,0.14270906150341034,2.5473225116729736,3.277434825897217,3.3836939334869385,231.84652421739366,0.010858249850571156,1.0320988508283335e-08,44.131446838378906,33.812442779541016,3.2211012840270996,6.620861053466797,0.4982343316078186,0.07636761665344238,80.4485092163086,18.18881607055664,34.13050079345703,0.037952665239572525,0.0,0.568037211894989,0.16340717673301697,0.19997350871562958,0.1249985322356224,0.12507057189941406,0.20035980641841888,0.1253501921892166,0.12550416588783264
59,0.14388836920261383,0.8018599152565002,1.1661375761032104,1.2144691944122314,211.24009795347422,0.008881938643753529,1.0316806076104967e-08,39.26274108886719,30.47323226928711,1.204147458076477,6.555294513702393,0.42056187987327576,0.07837942242622375,80.2986831665039,17.929353713989258,30.848543167114258,0.038940995931625366,0.0,0.19418874382972717,0.15329310297966003,0.14354334771633148,2.559298276901245,5.540046215057373,5.385350227355957,238.6794258869419,0.011407928541302681,9.696987213203556e-09,44.12998962402344,33.80775451660156,5.691824436187744,6.624019145965576,0.4947955906391144,0.09634064137935638,80.49063873291016,18.295156478881836,34.12590789794922,0.03599417209625244,0.0,0.49061959981918335,0.21379093825817108,0.19999752938747406,0.1247965469956398,0.12549906969070435,0.20042595267295837,0.12530146539211273,0.12549273669719696
60,0.1439841389656067,0.7750424146652222,1.1502257585525513,1.2036128044128418,211.16857900285336,0.008645795285701752,1.0137499728557486e-08,39.25935745239258,30.465648651123047,1.1940362453460693,6.556820392608643,0.40348947048187256,0.08949464559555054,80.2870101928711,17.933876037597656,30.841123580932617,0.03905848413705826,0.0,0.1719646006822586,0.1767125129699707,0.14334829151630402,2.5459518432617188,2.611909866333008,2.8180363178253174,230.23744682136072,0.015344822779297829,9.347545848470418e-09,44.190284729003906,33.87174987792969,2.496793746948242,6.622697830200195,0.6758439540863037,0.24997231364250183,80.46575164794922,18.182405471801758,34.191864013671875,0.035470884293317795,0.0,0.21144309639930725,0.5251324772834778,0.20005296170711517,0.12491295486688614,0.12536755204200745,0.20039089024066925,0.12544281780719757,0.12553609907627106
61,0.14390188455581665,0.7787468433380127,1.1155078411102295,1.170680046081543,211.02573439742892,0.008591152727603912,1.0298072616876652e-08,39.25380325317383,30.46055793762207,1.1515390872955322,6.55698299407959,0.3957476019859314,0.07733393460512161,80.27620697021484,17.931598663330078,30.83609962463379,0.038995712995529175,0.0,0.17935720086097717,0.15141497552394867,0.14299894869327545,2.576162099838257,3.0215985774993896,3.130835771560669,231.89454267009998,0.010397936217486858,9.815547485914067e-09,44.148319244384766,33.849205017089844,3.0875720977783203,6.6251540184021,0.5390560030937195,0.3154321014881134,80.4636459350586,18.214582443237305,34.16217803955078,0.04134443402290344,0.0,0.4462178945541382,0.6290742754936218,0.20012307167053223,0.12476459890604019,0.12512005865573883,0.20036524534225464,0.12537626922130585,0.1253902018070221
62,0.1439385861158371,0.7741736769676208,1.1366446018218994,1.1944059133529663,211.1090245276877,0.009089235216379166,1.0332863453754726e-08,39.2575569152832,30.463045120239258,1.1814061403274536,6.5558037757873535,0.4226156771183014,0.08060688525438309,80.28135681152344,17.920730590820312,30.83907699584961,0.038769010454416275,0.0,0.1643017679452896,0.1578432023525238,0.14260335266590118,2.553635835647583,4.687244892120361,4.690000534057617,235.95513880827642,0.013905665837228298,9.709467008178763e-09,44.14851760864258,33.82903289794922,4.631041049957275,6.622440338134766,0.6259423494338989,0.09496289491653442,80.49234771728516,18.24159812927246,34.1461181640625,0.036437686532735825,0.0,0.2904987037181854,0.20808261632919312,0.19990967214107513,0.1250986009836197,0.1249137744307518,0.20035000145435333,0.12538017332553864,0.12545059621334076
63,0.14393872022628784,0.7662025690078735,1.0862301588058472,1.1499512195587158,210.94855684484327,0.00838539656251669,1.0394415994596784e-08,39.259857177734375,30.46356964111328,1.1237726211547852,6.557191371917725,0.395414799451828,0.0903453379869461,80.28260803222656,17.90106964111328,30.83902359008789,0.03908165171742439,0.0,0.17961739003658295,0.17843738198280334,0.14278794825077057,2.5427703857421875,4.2265944480896,4.570235729217529,234.34736386345116,0.010157131589949131,9.40994571152487e-09,44.13542175292969,33.808990478515625,4.207159042358398,6.625641822814941,0.5045811533927917,0.031245006248354912,80.49026489257812,18.25418472290039,34.12685012817383,0.037609271705150604,0.0,0.05105694383382797,0.05656618997454643,0.2005051076412201,0.1253790706396103,0.12591928243637085,0.20034439861774445,0.12537457048892975,0.12560485303401947
64,0.1438930779695511,0.7351841330528259,1.109797477722168,1.1810492277145386,210.92114344457195,0.008240962401032448,9.936783840203134e-09,39.314144134521484,30.516141891479492,1.1481034755706787,6.555696964263916,0.3816653788089752,0.07352066785097122,80.28719329833984,17.893823623657227,30.89008903503418,0.03921462222933769,0.0,0.17881764471530914,0.14410531520843506,0.14265669882297516,2.580409526824951,2.9275624752044678,3.088043212890625,230.9843264277876,0.010122560895979404,1.1637632191252578e-08,45.60924530029297,34.76364517211914,2.957404613494873,6.62217903137207,0.6089920401573181,0.05952201038599014,80.4854965209961,18.160188674926758,35.0985221862793,0.04142403230071068,0.0,0.5595943927764893,0.11233684420585632,0.19998851418495178,0.12474760413169861,0.12584541738033295,0.20030495524406433,0.12541767954826355,0.12553724646568298
65,0.14393258094787598,0.7388463616371155,1.072957992553711,1.1552568674087524,210.81384041812757,0.008378323167562485,1.0140175810136043e-08,39.260196685791016,30.468402862548828,1.107012391090393,6.556836128234863,0.39264965057373047,0.07346784323453903,80.28755187988281,17.88318634033203,30.843290328979492,0.039035748690366745,0.0,0.1749860793352127,0.143948495388031,0.14263984560966492,2.5847549438476562,2.6761016845703125,2.745239496231079,229.9308649219057,0.013455360196530819,9.672026735074724e-09,44.140750885009766,33.81585693359375,2.641167640686035,6.6210408210754395,0.6845873594284058,0.04653573036193848,80.50419616699219,18.27459716796875,34.13475799560547,0.03513741120696068,0.0,0.2525964379310608,0.1060069352388382,0.19997555017471313,0.12524603307247162,0.12501683831214905,0.20035701990127563,0.12541238963603973,0.12545762956142426
66,0.1439168006181717,0.7164956331253052,1.076180338859558,1.1567293405532837,210.78343404408307,0.008166788145899773,1.0166938402278447e-08,39.257591247558594,30.463748931884766,1.1128816604614258,6.555703163146973,0.3811202645301819,0.07423590123653412,80.29121398925781,17.880800247192383,30.839338302612305,0.039124153554439545,0.0,0.16596607863903046,0.14518222212791443,0.14330241084098816,2.534585475921631,4.2336745262146,3.992802619934082,234.7289359038731,0.012165534310042858,9.765627417834821e-09,44.13603210449219,33.812320709228516,4.336874008178711,6.6257643699646,0.48726239800453186,0.192484050989151,80.48130798339844,18.266475677490234,34.13037109375,0.033768847584724426,0.0,0.3596627414226532,0.4178997278213501,0.19995839893817902,0.12491636723279953,0.12574927508831024,0.20035195350646973,0.12538665533065796,0.12555287778377533
