epoch,baseline_loss,disparity_loss,fx_loss,fy_loss,loss,pitch_loss,tf_op_layer_mul_1_loss,tf_op_layer_mul_2_loss,tf_op_layer_mul_3_loss,tf_op_layer_mul_4_loss,tf_op_layer_mul_5_loss,tf_op_layer_mul_6_loss,tf_op_layer_mul_7_loss,tf_op_layer_mul_8_loss,tf_op_layer_mul_loss,u0_loss,v0_loss,val_baseline_loss,val_disparity_loss,val_fx_loss,val_fy_loss,val_loss,val_pitch_loss,val_tf_op_layer_mul_1_loss,val_tf_op_layer_mul_2_loss,val_tf_op_layer_mul_3_loss,val_tf_op_layer_mul_4_loss,val_tf_op_layer_mul_5_loss,val_tf_op_layer_mul_6_loss,val_tf_op_layer_mul_7_loss,val_tf_op_layer_mul_8_loss,val_tf_op_layer_mul_loss,val_u0_loss,val_v0_loss,val_x_loss,val_y_loss,val_z_loss,x_loss,y_loss,z_loss
38,0.14394724369049072,1.8084267377853394,1.5561219453811646,1.559535026550293,399.17106055082337,0.02317948266863823,39.25730895996094,30.463359832763672,95.30656433105469,6.556742191314697,37.89540100097656,37.90639114379883,80.28656005859375,34.67768478393555,30.8388614654541,0.17939844727516174,0.23271457850933075,0.14266207814216614,2.751093626022339,2.2102479934692383,2.2079854011535645,414.76408091291194,0.022540461272001266,44.19203567504883,33.874420166015625,95.6531982421875,6.622114658355713,37.88693618774414,37.904937744140625,80.48566436767578,34.98698425292969,34.18526077270508,0.37622272968292236,0.8896589875221252,0.20063067972660065,0.12543706595897675,0.1251736432313919,0.20034393668174744,0.12528996169567108,0.12512075901031494
39,0.1440141648054123,1.7182190418243408,1.5433859825134277,1.542939305305481,399.0586505351791,0.0236225463449955,39.277793884277344,30.475173950195312,95.30070495605469,6.557206630706787,37.89679718017578,37.906375885009766,80.29119873046875,34.67133712768555,30.853496551513672,0.18900564312934875,0.22969478368759155,0.142697274684906,2.88397216796875,5.775196552276611,5.783685207366943,421.492696753288,0.026645878329873085,44.17839050292969,33.85472106933594,95.64390563964844,6.6221513748168945,37.885093688964844,37.90495300292969,80.46501159667969,34.97608947753906,34.17437744140625,0.36308637261390686,0.35279926657676697,0.1999809592962265,0.1248670145869255,0.12488521635532379,0.20039373636245728,0.1253213733434677,0.12510421872138977
40,0.14410991966724396,1.6795654296875,1.5281577110290527,1.526358962059021,398.977171864471,0.023015325888991356,39.375362396240234,30.578659057617188,95.2940444946289,6.555476188659668,37.8963623046875,37.90645980834961,80.28656005859375,34.66986083984375,30.961231231689453,0.18911944329738617,0.2187550812959671,0.1426391750574112,2.666555166244507,2.6334729194641113,2.6692795753479004,414.93714295073374,0.022055836394429207,44.3045654296875,33.924190521240234,95.66221618652344,6.62421178817749,37.8840217590332,37.90486526489258,80.49359130859375,34.99860763549805,34.23588180541992,0.13010302186012268,0.5111929178237915,0.20000873506069183,0.1251416653394699,0.12485583126544952,0.2004164308309555,0.12531013786792755,0.12512396275997162
41,0.14398165047168732,1.6321542263031006,1.475636601448059,1.4716107845306396,398.81923174999474,0.022895528003573418,39.2655143737793,30.47234535217285,95.30854797363281,6.556550025939941,37.89603805541992,37.9063835144043,80.28551483154297,34.675010681152344,30.848875045776367,0.18517448008060455,0.22002875804901123,0.14305973052978516,2.7913379669189453,3.2553412914276123,3.249798536300659,416.5069785831859,0.022021044045686722,44.14121627807617,33.814842224121094,95.67039489746094,6.623961448669434,37.89089584350586,37.9049072265625,80.4692611694336,34.98078918457031,34.13405227661133,0.5287925601005554,0.35397762060165405,0.20005106925964355,0.12487351149320602,0.12486883252859116,0.20034544169902802,0.12531867623329163,0.1250738650560379
42,0.1440650373697281,1.5792585611343384,1.432175874710083,1.4259308576583862,398.69723943417284,0.023262733593583107,39.25288009643555,30.45878028869629,95.3163833618164,6.555856227874756,37.896663665771484,37.906394958496094,80.2673568725586,34.6746711730957,30.83456039428711,0.19131796061992645,0.23775425553321838,0.1429041624069214,2.7990915775299072,1.9298287630081177,1.969416618347168,413.2097493361627,0.022478941828012466,44.14036178588867,33.82551574707031,95.64070129394531,6.621984481811523,37.88503646850586,37.904945373535156,80.49483489990234,34.99148178100586,34.14156723022461,0.11641905456781387,0.06657672673463821,0.20046435296535492,0.12499705702066422,0.12502102553844452,0.2004024088382721,0.1253177374601364,0.1250866949558258
43,0.1439969390630722,1.5334888696670532,1.4778780937194824,1.467671275138855,398.7028042117219,0.022850438952445984,39.25946044921875,30.464601516723633,95.2998275756836,6.557197093963623,37.89662170410156,37.90635681152344,80.2959213256836,34.67530822753906,30.840295791625977,0.18461547791957855,0.20393617451190948,0.14259827136993408,2.714644432067871,2.823988914489746,2.813399314880371,415.27737410123495,0.02269144169986248,44.15810012817383,33.82204818725586,95.6878662109375,6.62359094619751,37.89167785644531,37.90489196777344,80.51038360595703,34.99576950073242,34.140750885009766,0.410372257232666,0.18550853431224823,0.20015288889408112,0.12481355667114258,0.12491704523563385,0.2003459483385086,0.12531247735023499,0.12512634694576263
44,0.14397995173931122,1.5019854307174683,1.4782418012619019,1.4668179750442505,398.67282613392683,0.023188911378383636,39.2637825012207,30.467559814453125,95.30876159667969,6.556844711303711,37.89594650268555,37.90632247924805,80.28884887695312,34.67631912231445,30.844375610351562,0.18187202513217926,0.21009401977062225,0.14287763833999634,2.7544758319854736,4.255305767059326,4.128066062927246,417.79760812563467,0.023430798202753067,44.13324737548828,33.810245513916016,95.65303802490234,6.622517108917236,37.891780853271484,37.904930114746094,80.49396514892578,34.96403121948242,34.12891387939453,0.14565213024616241,0.1825767457485199,0.20008786022663116,0.1250816136598587,0.12521153688430786,0.20033639669418335,0.1253141164779663,0.12508614361286163
45,0.14406463503837585,1.4617669582366943,1.386805534362793,1.3767554759979248,398.43431021938,0.02351544424891472,39.264793395996094,30.464736938476562,95.31314849853516,6.557839393615723,37.8975944519043,37.9063720703125,80.28544616699219,34.67204284667969,30.842321395874023,0.1712685078382492,0.2024410218000412,0.14345857501029968,2.7324910163879395,2.06642746925354,2.082836627960205,413.725556315616,0.02321903593838215,44.17688751220703,33.85142135620117,95.65007019042969,6.623961925506592,37.88491439819336,37.90485382080078,80.47354125976562,34.97261428833008,34.1693115234375,0.40992942452430725,0.10140576213598251,0.20042507350444794,0.12493719160556793,0.1248670294880867,0.20040977001190186,0.12529611587524414,0.1251041740179062
46,0.14401113986968994,1.4080301523208618,1.4192390441894531,1.4079614877700806,398.428403052701,0.022962722927331924,39.25502014160156,30.45947265625,95.31513977050781,6.556072235107422,37.89653015136719,37.90639877319336,80.30052947998047,34.682369232177734,30.835437774658203,0.15948829054832458,0.19975824654102325,0.14341147243976593,2.735335111618042,2.5713577270507812,2.57749342918396,414.75713040333875,0.022866953164339066,44.12905502319336,33.811180114746094,95.65055847167969,6.621687889099121,37.88759994506836,37.90497589111328,80.4527359008789,34.972328186035156,34.128456115722656,0.10552273690700531,0.43467506766319275,0.20000401139259338,0.12483827769756317,0.125262051820755,0.20038628578186035,0.12533283233642578,0.125066876411438
47,0.1439724862575531,1.3822157382965088,1.3968570232391357,1.3854517936706543,398.3996802372003,0.022362612187862396,39.266265869140625,30.469655990600586,95.3023452758789,6.555774688720703,37.897499084472656,37.90639114379883,80.29510498046875,34.67219924926758,30.845609664916992,0.17902803421020508,0.22252440452575684,0.14287059009075165,2.7413203716278076,3.598928928375244,3.4851770401000977,416.8093525948515,0.022221093997359276,44.1395149230957,33.8158073425293,95.66339874267578,6.622048854827881,37.89095687866211,37.90491485595703,80.49772644042969,34.986087799072266,34.13371658325195,0.0872841328382492,0.5729289650917053,0.20033268630504608,0.12485715001821518,0.1248316839337349,0.20034386217594147,0.12531264126300812,0.12514470517635345
48,0.1439993530511856,1.3563894033432007,1.3907935619354248,1.3773689270019531,398.34689983083445,0.022538306191563606,39.26045227050781,30.466777801513672,95.30480194091797,6.555943489074707,37.8956413269043,37.90637969970703,80.2936782836914,34.678855895996094,30.84207534790039,0.17451363801956177,0.2132847160100937,0.14260180294513702,2.7150425910949707,1.9814555644989014,1.978737711906433,413.4883394189351,0.0227047149091959,44.13043975830078,33.80879592895508,95.6640853881836,6.621762275695801,37.88801956176758,37.90495681762695,80.47179412841797,34.99198532104492,34.126136779785156,0.03254494071006775,0.4503471851348877,0.20033717155456543,0.12484198063611984,0.12494964897632599,0.20039460062980652,0.1252598911523819,0.1250750571489334
49,0.14398708939552307,1.316341757774353,1.3438774347305298,1.331602692604065,398.2504113648887,0.0226893313229084,39.254554748535156,30.46194839477539,95.29863739013672,6.556939601898193,37.89606475830078,37.9063606262207,80.28069305419922,34.67091369628906,30.837814331054688,0.19924932718276978,0.2245173454284668,0.1432652622461319,2.719557523727417,6.15399694442749,5.951566696166992,421.5802125430957,0.022506991401314735,44.13528060913086,33.81325912475586,95.66248321533203,6.621486663818359,37.88822555541992,37.90494918823242,80.47156524658203,34.994293212890625,34.130897521972656,0.14109419286251068,0.2810036242008209,0.20029599964618683,0.12483017146587372,0.12483751028776169,0.20036576688289642,0.12524615228176117,0.12509100139141083
50,0.1439276933670044,1.2851388454437256,1.3045247793197632,1.2920171022415161,398.1011574415291,0.022420799359679222,39.26078414916992,30.465377807617188,95.3057861328125,6.555872440338135,37.89521408081055,37.9063720703125,80.28235626220703,34.66997146606445,30.84120750427246,0.18150946497917175,0.2043268233537674,0.14271605014801025,2.9001071453094482,3.745561361312866,3.728451728820801,417.27206793251275,0.023235933855175972,44.14528274536133,33.818992614746094,95.67221069335938,6.623289108276367,37.8888053894043,37.90492248535156,80.46027374267578,34.99110412597656,34.13561248779297,0.23026424646377563,0.3380216658115387,0.19999220967292786,0.12488964945077896,0.12494640052318573,0.20039834082126617,0.12528932094573975,0.12508338689804077
51,0.14405307173728943,1.2594192028045654,1.3139965534210205,1.300521969795227,398.1138650981564,0.02234726771712303,39.25764465332031,30.46103286743164,95.31312561035156,6.556569576263428,37.8967170715332,37.90637969970703,80.30548095703125,34.6854248046875,30.836883544921875,0.16924484074115753,0.237137109041214,0.14272905886173248,2.731858968734741,2.740452766418457,2.740328311920166,415.14068892696866,0.02274405024945736,44.14173889160156,33.82117462158203,95.64971923828125,6.6224493980407715,37.88819885253906,37.90493392944336,80.48224639892578,34.98035430908203,34.13897705078125,0.22892607748508453,0.36854255199432373,0.2001570612192154,0.12481891363859177,0.12507103383541107,0.2003723829984665,0.12529002130031586,0.12508702278137207
52,0.14394786953926086,1.2162002325057983,1.285213828086853,1.2690598964691162,397.9647318631812,0.021917900070548058,39.254337310791016,30.460351943969727,95.29859161376953,6.555479526519775,37.897132873535156,37.9063835144043,80.2800521850586,34.671661376953125,30.83662223815918,0.16759587824344635,0.19473178684711456,0.14271070063114166,2.769005537033081,9.51183032989502,9.219364166259766,429.2826248904694,0.022933384403586388,44.13208770751953,33.81150436401367,95.6495590209961,6.621988296508789,37.88691329956055,37.90492630004883,80.47254180908203,34.97905731201172,34.12947082519531,0.33419305086135864,1.1211614608764648,0.20026348531246185,0.12476050108671188,0.12486109882593155,0.20038451254367828,0.12530271708965302,0.1251523345708847
53,0.14395900070667267,1.2025165557861328,1.295863151550293,1.2785433530807495,397.99603565966663,0.021891741082072258,39.254600524902344,30.459566116333008,95.31450653076172,6.555571556091309,37.896324157714844,37.90639114379883,80.29247283935547,34.67705154418945,30.835712432861328,0.19318346679210663,0.19253401458263397,0.14306773245334625,2.6881816387176514,1.8421066999435425,1.8123750686645508,412.91411287639625,0.022037344053387642,44.130619049072266,33.80778884887695,95.67306518554688,6.620848655700684,37.88955307006836,37.90496826171875,80.47793579101562,34.96122360229492,34.12674331665039,0.17416295409202576,0.07125190645456314,0.20004288852214813,0.12488284707069397,0.12488298118114471,0.20035772025585175,0.1253112554550171,0.12508535385131836
54,0.14389725029468536,1.1756646633148193,1.2507790327072144,1.2348806858062744,397.8957027630665,0.022153601050376892,39.26284408569336,30.46538734436035,95.30180358886719,6.557145118713379,37.898353576660156,37.906349182128906,80.28755187988281,34.674068450927734,30.84292984008789,0.18176373839378357,0.2195892333984375,0.14283758401870728,2.690551280975342,2.541961193084717,2.5150363445281982,414.9292935737274,0.025446182116866112,44.162513732910156,33.829444885253906,95.65782165527344,6.622867107391357,37.889705657958984,37.90489959716797,80.49801635742188,34.97671127319336,34.14793395996094,0.2048000991344452,0.6434399485588074,0.20006731152534485,0.12483438849449158,0.12491246312856674,0.20041494071483612,0.12524092197418213,0.12509559094905853
55,0.14399723708629608,1.1449164152145386,1.2557752132415771,1.2376418113708496,397.8699914759167,0.02212977223098278,39.46470260620117,30.62548828125,95.30818939208984,6.556966781616211,37.8951301574707,37.906368255615234,80.27623748779297,34.674171447753906,30.98914337158203,0.170235276222229,0.2277369201183319,0.142953023314476,2.7723875045776367,5.834148406982422,5.743135929107666,421.4058177764061,0.023734670132398605,44.146766662597656,33.819313049316406,95.66341400146484,6.622564315795898,37.88901901245117,37.9049072265625,80.49105834960938,34.97617721557617,34.13899612426758,0.07225104421377182,0.6524873375892639,0.2000463753938675,0.12490590661764145,0.12491466850042343,0.20040163397789001,0.12527355551719666,0.1250799596309662
56,0.14395786821842194,1.1281079053878784,1.2663601636886597,1.2447937726974487,397.86021502581355,0.022055817767977715,39.25344467163086,30.461437225341797,95.29503631591797,6.556539058685303,37.896888732910156,37.9063606262207,80.28536224365234,34.666316986083984,30.83712387084961,0.18197207152843475,0.20867417752742767,0.1429482251405716,2.767677068710327,2.62361478805542,2.6472620964050293,415.5731017042756,0.022357722744345665,44.1367073059082,33.81264877319336,95.66766357421875,6.623476505279541,37.88691711425781,37.9049072265625,80.47142028808594,34.9902458190918,34.12982177734375,0.2034226804971695,1.0028916597366333,0.20012424886226654,0.12478428333997726,0.12509164214134216,0.20038868486881256,0.12526385486125946,0.12506678700447083
57,0.1439322829246521,1.111415147781372,1.2407493591308594,1.2206014394760132,397.7683961222221,0.021384714171290398,39.256080627441406,30.46385955810547,95.29741668701172,6.556707382202148,37.89640426635742,37.9063720703125,80.28386688232422,34.67052459716797,30.839723587036133,0.16355538368225098,0.20092900097370148,0.14276614785194397,2.7710604667663574,3.051892042160034,2.981506586074829,415.4423066785001,0.021602371707558632,44.133331298828125,33.81008529663086,95.66317749023438,6.622068881988525,37.88642120361328,37.90496063232422,80.53244018554688,34.96882629394531,34.127906799316406,0.07492155581712723,0.2346387505531311,0.20002634823322296,0.1251126080751419,0.12503762543201447,0.20031365752220154,0.12525387108325958,0.12510782480239868
58,0.1439555436372757,1.0874043703079224,1.2040009498596191,1.187347650527954,397.6665699865405,0.02149883285164833,39.25511169433594,30.46078872680664,95.30725860595703,6.555793285369873,37.897850036621094,37.90641403198242,80.27264404296875,34.677433013916016,30.836811065673828,0.15076397359371185,0.20535767078399658,0.14286193251609802,2.7594785690307617,2.0522329807281494,2.0551698207855225,413.6445394136121,0.022009853273630142,44.15354919433594,33.8307991027832,95.64593505859375,6.622907638549805,37.888038635253906,37.90492630004883,80.51216125488281,34.963523864746094,34.151939392089844,0.16701467335224152,0.28212088346481323,0.1999305933713913,0.12481826543807983,0.12485557794570923,0.20039740204811096,0.12524190545082092,0.12511613965034485
59,0.1439952254295349,1.0692768096923828,1.189874291419983,1.169905424118042,397.6301439694853,0.02141149342060089,39.254878997802734,30.461254119873047,95.29499053955078,6.55670166015625,37.89655303955078,37.906394958496094,80.29490661621094,34.66754913330078,30.83760643005371,0.17169949412345886,0.19652783870697021,0.14312894642353058,2.7625539302825928,3.0843491554260254,3.018848180770874,416.3065598077994,0.021560829132795334,44.19302749633789,33.84351348876953,95.6562728881836,6.624932289123535,37.887237548828125,37.90486145019531,80.5172119140625,34.98176574707031,34.169944763183594,0.7856486439704895,0.3271782100200653,0.19993938505649567,0.12479555606842041,0.12491367757320404,0.20038284361362457,0.1252906620502472,0.12508758902549744
60,0.1439007818698883,1.0582326650619507,1.1874775886535645,1.1713244915008545,397.6610346901235,0.021371567621827126,39.26043701171875,30.464521408081055,95.30297088623047,6.556172847747803,37.897560119628906,37.9063606262207,80.29134368896484,34.6766242980957,30.8410701751709,0.19955159723758698,0.21126961708068848,0.14314202964305878,2.7359635829925537,1.9785921573638916,2.0235910415649414,413.52199722386007,0.02205280214548111,44.18272399902344,33.85717010498047,95.65078735351562,6.621882438659668,37.88497543334961,37.904930114746094,80.47406005859375,34.993499755859375,34.17298889160156,0.20479221642017365,0.25260892510414124,0.20003777742385864,0.1250036358833313,0.1249084621667862,0.2003093659877777,0.12524676322937012,0.12505248188972473
61,0.14394435286521912,1.0398448705673218,1.1624751091003418,1.1482045650482178,397.5507084465198,0.021185308694839478,39.60820770263672,30.767820358276367,95.30890655517578,6.555421829223633,37.897518157958984,37.9063720703125,80.28413391113281,34.676605224609375,31.117647171020508,0.1622777134180069,0.2057485282421112,0.14281943440437317,2.6975033283233643,3.2813446521759033,3.1770052909851074,415.90766362284216,0.021319175139069557,44.133270263671875,33.815311431884766,95.64015197753906,6.62049674987793,37.88701629638672,37.90498352050781,80.46773529052734,34.97467041015625,34.1324348449707,0.16674964129924774,0.2565600574016571,0.20005565881729126,0.12485457211732864,0.12528344988822937,0.20039799809455872,0.1252455711364746,0.1250743269920349
62,0.14392498135566711,1.0110374689102173,1.1657681465148926,1.1482845544815063,397.5150489553501,0.021218236535787582,39.379539489746094,30.540563583374023,95.3134994506836,6.557396411895752,37.89686584472656,37.90633773803711,80.2787857055664,34.68105697631836,30.900671005249023,0.1569182127714157,0.20099982619285583,0.1427532583475113,2.6785848140716553,5.699108123779297,5.798803806304932,421.49451159591194,0.021892407909035683,44.127540588378906,33.806331634521484,95.66213989257812,6.6240997314453125,37.88684844970703,37.90488052368164,80.50554656982422,34.98509216308594,34.12421417236328,0.661130428314209,0.3297303020954132,0.20014913380146027,0.12480830401182175,0.12511612474918365,0.2003021240234375,0.12527261674404144,0.1250895857810974
63,0.1438649445772171,0.9962617754936218,1.1444520950317383,1.1282986402511597,397.4774691490043,0.02079918049275875,39.260311126708984,30.465087890625,95.30439758300781,6.557462215423584,37.895870208740234,37.906341552734375,80.28571319580078,34.675689697265625,30.840843200683594,0.17319640517234802,0.20374701917171478,0.14483818411827087,2.72979998588562,4.179689407348633,4.213309288024902,418.41548180410194,0.02141961269080639,44.138397216796875,33.816402435302734,95.66999053955078,6.623542308807373,37.885719299316406,37.9049072265625,80.52252197265625,34.97720718383789,34.132530212402344,0.4483020007610321,0.5198293328285217,0.20000669360160828,0.12505801022052765,0.1249389797449112,0.2003859430551529,0.1252782642841339,0.12509967386722565
64,0.14394114911556244,0.9913330674171448,1.174440622329712,1.1537226438522339,397.53974217828716,0.021050037816166878,39.333778381347656,30.510902404785156,95.30980682373047,6.556236743927002,37.89612579345703,37.906394958496094,80.29161834716797,34.66762924194336,30.895217895507812,0.1679617315530777,0.22036845982074738,0.14280372858047485,2.6561434268951416,6.289906978607178,6.357732772827148,422.3533374842358,0.02195652201771736,44.17427444458008,33.83625411987305,95.64827728271484,6.624875545501709,37.890113830566406,37.904884338378906,80.50055694580078,34.97133255004883,34.159854888916016,0.30087900161743164,0.4168902039527893,0.199954554438591,0.12514376640319824,0.12486817687749863,0.20035135746002197,0.12529873847961426,0.12503322958946228
65,0.14396654069423676,0.9762954711914062,1.1720601320266724,1.1506637334823608,397.47114300586463,0.02080926112830639,39.27178192138672,30.47348403930664,95.31452178955078,6.557518482208252,37.89841079711914,37.90629196166992,80.31291961669922,34.687278747558594,30.849180221557617,0.15277570486068726,0.1901346892118454,0.14331220090389252,2.6849374771118164,2.5824224948883057,2.490090847015381,414.5353568726866,0.02123328670859337,44.129127502441406,33.81010818481445,95.64752960205078,6.626463413238525,37.887962341308594,37.90483856201172,80.48046112060547,34.96989440917969,34.12761688232422,0.35457298159599304,0.09718762338161469,0.1999952346086502,0.12503819167613983,0.12490362673997879,0.20032919943332672,0.12529206275939941,0.12508144974708557
66,0.14389349520206451,0.9562312960624695,1.1180003881454468,1.1022027730941772,397.3618860126506,0.020518872886896133,39.25674057006836,30.460966110229492,95.30232238769531,6.55687141418457,37.89714431762695,37.90639877319336,80.28746032714844,34.67557144165039,30.83753776550293,0.16735754907131195,0.1856367141008377,0.14274826645851135,2.6953790187835693,2.115797281265259,2.1194992065429688,413.66818584066266,0.02074195258319378,44.135154724121094,33.81159591674805,95.65699005126953,6.6235270500183105,37.88614273071289,37.90493392944336,80.4827651977539,34.98705291748047,34.12910842895508,0.1503879576921463,0.2608935534954071,0.2000168263912201,0.12478605657815933,0.12501205503940582,0.2003321349620819,0.12530656158924103,0.12511590123176575
67,0.1439405083656311,0.946532666683197,1.1275169849395752,1.1078556776046753,397.3716869426223,0.02060345746576786,39.267730712890625,30.47690773010254,95.30184936523438,6.555298328399658,37.895565032958984,37.906402587890625,80.28636169433594,34.66858673095703,30.851102828979492,0.17110326886177063,0.18699245154857635,0.14281897246837616,2.6828980445861816,2.1880228519439697,2.2226970195770264,413.9377446652458,0.0210274551063776,44.12744140625,33.80617141723633,95.66688537597656,6.624777793884277,37.887779235839844,37.904884338378906,80.47947692871094,34.9926872253418,34.125125885009766,0.33042073249816895,0.19360624253749847,0.19997075200080872,0.12481372803449631,0.12496963888406754,0.20031127333641052,0.1252543330192566,0.1250893473625183
68,0.14393366873264313,0.9358829855918884,1.1082500219345093,1.0920464992523193,397.3336363978356,0.02046775072813034,39.26700973510742,30.473773956298828,95.29491424560547,6.557795524597168,37.897525787353516,37.90633010864258,80.28633880615234,34.66972732543945,30.851320266723633,0.17261739075183868,0.1922643780708313,0.142677441239357,2.6672730445861816,1.7283704280853271,1.72359299659729,412.88911212145405,0.021022947505116463,44.134979248046875,33.8142204284668,95.64498138427734,6.626071929931641,37.88713836669922,37.90484619140625,80.48977661132812,34.97667694091797,34.1324577331543,0.350648432970047,0.09583520144224167,0.19996210932731628,0.12535060942173004,0.12486518919467926,0.20026345551013947,0.1252741664648056,0.12507878243923187
69,0.14398440718650818,0.9385177493095398,1.1523243188858032,1.1167374849319458,337.57754277780265,0.02106383815407753,39.254905700683594,30.46015739440918,64.88574981689453,6.557828426361084,26.008729934692383,25.701499938964844,80.26962280273438,29.278154373168945,30.836467742919922,0.17399856448173523,0.20760560035705566,0.1426699459552765,2.730769395828247,2.5802767276763916,2.5684003829956055,229.97346941230182,0.02220771461725235,44.21230697631836,33.91048049926758,2.695528984069824,6.62128210067749,0.9892532229423523,0.08414723724126816,80.47126770019531,18.206405639648438,34.223358154296875,0.08700552582740784,0.12976126372814178,0.20001991093158722,0.12471672892570496,0.12485271692276001,0.20037809014320374,0.12529391050338745,0.12512420117855072
70,0.1439317911863327,1.1143605709075928,1.1907951831817627,1.1583369970321655,212.41316027919774,0.020650453865528107,39.25748062133789,30.46388053894043,1.3581047058105469,6.556541919708252,0.9526304006576538,0.09588916599750519,80.28795623779297,18.142078399658203,30.839916229248047,0.17820826172828674,0.17896665632724762,0.14434334635734558,2.711660623550415,4.61577844619751,4.566741943359375,237.07974864391912,0.0199437215924263,44.13214874267578,33.810325622558594,4.585590839385986,6.620081901550293,0.9233720302581787,0.2523002624511719,80.49933624267578,18.868953704833984,34.12887191772461,0.11915715038776398,0.5327245593070984,0.20040369033813477,0.13171657919883728,0.12742480635643005,0.20027577877044678,0.12535196542739868,0.12517733871936798
71,0.14395305514335632,0.9664508104324341,1.1136553287506104,1.0981773138046265,211.84134468839497,0.01776817813515663,39.25641632080078,30.46137046813965,1.245627999305725,6.5556488037109375,0.816621720790863,0.09753622114658356,80.28707122802734,18.109254837036133,30.837629318237305,0.16620588302612305,0.18407230079174042,0.14316320419311523,2.7603020668029785,1.7787421941757202,1.760575294494629,228.17180368995267,0.02649187669157982,44.13711929321289,33.81558609008789,2.033947706222534,6.625294208526611,1.2372292280197144,0.05547218397259712,80.48607635498047,18.424198150634766,34.13496017456055,0.15411503612995148,0.0604921355843544,0.19986945390701294,0.12681476771831512,0.12502531707286835,0.20034584403038025,0.1253104954957962,0.12522342801094055
72,0.1443185955286026,0.9649723768234253,1.0881456136703491,1.0659571886062622,211.7154968152042,0.017688829451799393,39.30694580078125,30.529220581054688,1.2121130228042603,6.556361198425293,0.8142067790031433,0.09247542917728424,80.28685760498047,18.087617874145508,30.90516471862793,0.16801977157592773,0.17459577322006226,0.14291594922542572,2.6938517093658447,4.088394641876221,4.065051555633545,234.57389630011792,0.017886223271489143,44.13850021362305,33.817405700683594,4.157983303070068,6.623289585113525,0.8224484324455261,0.07312685251235962,80.49933624267578,18.466093063354492,34.13434600830078,0.17668284475803375,0.13913048803806305,0.1999535709619522,0.12592937052249908,0.12491472065448761,0.20034241676330566,0.1252773553133011,0.1251889318227768
73,0.1439897119998932,0.9517059326171875,1.0950368642807007,1.0757856369018555,211.6511079443754,0.01626795157790184,39.25587463378906,30.46196746826172,1.2047141790390015,6.5566840171813965,0.7455189824104309,0.09667263180017471,80.29853820800781,18.090595245361328,30.838014602661133,0.16029521822929382,0.18540912866592407,0.14294910430908203,2.664545774459839,2.216794013977051,2.2114365100860596,229.05892329505903,0.01709596812725067,44.16010284423828,33.824527740478516,2.2886483669281006,6.622962951660156,0.7996208071708679,0.1809466928243637,80.48660278320312,18.25191307067871,34.14501953125,0.1707533448934555,0.3827183246612549,0.2001819908618927,0.1252865493297577,0.12491621822118759,0.2003403604030609,0.12530310451984406,0.12524162232875824
74,0.14390340447425842,0.9452527165412903,1.0359724760055542,1.029159665107727,211.43772097687838,0.015950288623571396,39.25414276123047,30.46116828918457,1.1448979377746582,6.556646347045898,0.7365100979804993,0.09350556135177612,80.2863540649414,18.06508445739746,30.83739471435547,0.16485685110092163,0.17686070501804352,0.14273568987846375,2.679008960723877,2.891284942626953,3.069685220718384,230.90865280183357,0.016776492819190025,44.1324577331543,33.81279754638672,2.991762638092041,6.6239213943481445,0.8129777908325195,0.05031627044081688,80.49544525146484,18.23903465270996,34.129669189453125,0.21549254655838013,0.06677895039319992,0.20003721117973328,0.1255689561367035,0.12487337738275528,0.20032091438770294,0.12525908648967743,0.12523695826530457
75,0.14392894506454468,0.9019667506217957,1.0672743320465088,1.0568150281906128,211.36228026795365,0.01427263393998146,39.25299072265625,30.459304809570312,1.155402660369873,6.557051658630371,0.6557580828666687,0.0916125625371933,80.2973861694336,18.06184959411621,30.835180282592773,0.15932944416999817,0.1753973513841629,0.14352978765964508,2.748826026916504,2.3095030784606934,2.6887803077697754,230.5398800576008,0.02411038801074028,44.14401626586914,33.83192825317383,2.7369532585144043,6.624424934387207,1.1646440029144287,0.20851750671863556,80.49200439453125,18.304567337036133,34.14775848388672,0.0842873677611351,0.39262688159942627,0.20004315674304962,0.12490085512399673,0.12533436715602875,0.20026175677776337,0.12530183792114258,0.12530846893787384
76,0.14393272995948792,0.9632998108863831,1.0485270023345947,1.0340596437454224,211.42085510418423,0.015475956723093987,39.28015899658203,30.49020004272461,1.1535041332244873,6.556175708770752,0.7208777070045471,0.08945426344871521,80.29051208496094,18.057125091552734,30.862655639648438,0.1426752656698227,0.16927164793014526,0.14272956550121307,2.735607862472534,1.893229603767395,1.9293566942214966,228.54475153317242,0.01835884153842926,44.14453887939453,33.82389450073242,2.0282938480377197,6.62323522567749,0.8695961833000183,0.2533000707626343,80.47345733642578,18.201780319213867,34.14082717895508,0.23022933304309845,0.5147240161895752,0.2000345140695572,0.1250465214252472,0.12492688745260239,0.20033767819404602,0.1252819001674652,0.1252260059118271
